CODIGO_CUENTA;CLASE_MOVIMIENTO;ID_MOVIMIENTO;FECHA_MOVIMIENTO;TIPO;INGRESO_PAGO;CONCEPTO;IMPORTE
01.1.11.12;1;34732                                   ;2021/05/18 00:00:00.000;I;I;AMORTIZACION PRESTAMOS BEI                                                      ;-0000000000807,99
01.1.11.12;1;34734                                   ;2021/05/18 00:00:00.000;I;I;INTERESES PRESTAMOS BEI                                                         ;-0000000000010,30
01.1.11.12;1;34740                                   ;2021/05/18 00:00:00.000;I;I;GASTOS DEVOLUCIÓN PRESTAMO BEI                                                  ;-0000000000004,28
01.1.11.12;1;34744                                   ;2021/05/18 00:00:00.000;I;I;INTERESES DE DEMORA                                                             ;-0000000000002,42
01.1.11.12;1;34756                                   ;2021/05/18 00:00:00.000;I;I;AMORTIZACION PRESTAMOS BEI                                                      ;0000000019981,43
01.1.11.12;1;34758                                   ;2021/05/18 00:00:00.000;I;I;INTERESES PRESTAMOS BEI                                                         ;0000000000002,06
01.1.11.12;1;34781                                   ;2021/05/18 00:00:00.000;I;I;AMORTIZACION PRESTAMOS MIC                                                      ;0000000007695,80
01.1.11.12;1;34783                                   ;2021/05/18 00:00:00.000;I;I;INTERESES PRESTAMOS MIC                                                         ;0000000000003,68
01.1.11.12;1;34787                                   ;2021/05/18 00:00:00.000;I;I;AMORTIZACION PRESTAMOS BEI                                                      ;0000000001610,11
01.1.11.12;1;34789                                   ;2021/05/18 00:00:00.000;I;I;INTERESES PRESTAMOS BEI                                                         ;0000000000025,36
01.1.11.12;1;34793                                   ;2021/05/18 00:00:00.000;I;I;GASTOS DEVOLUCIÓN PRESTAMO BEI                                                  ;0000000000047,08
01.1.11.12;1;34795                                   ;2021/05/18 00:00:00.000;I;I;INTERESES DE DEMORA                                                             ;0000000000022,61
01.1.11.12;1;34804                                   ;2021/05/18 00:00:00.000;P;P;COMISIONES BANCARIAS                                                            ;0000000000008,66
01.1.11.12;1;34806                                   ;2021/05/18 00:00:00.000;P;P;COMISIONES BANCARIAS                                                            ;0000000000012,99
01.1.11.12;1;34823                                   ;2021/05/19 00:00:00.000;I;I;INTERESES PRESTAMOS BEI                                                         ;-0000000000021,81
01.1.11.12;1;35497                                   ;2021/05/19 00:00:00.000;I;I;INTERESES PRESTAMOS BEI                                                         ;-0000000000003,49
01.1.11.12;1;47168                                   ;2021/06/03 00:00:00.000;I;I;AMORTIZACION PRESTAMOS BEI                                                      ;0000000043349,35
01.1.11.12;1;47193                                   ;2021/06/03 00:00:00.000;I;I;INTERESES PRESTAMOS BEI                                                         ;0000000000930,69
01.1.11.12;1;47197                                   ;2021/06/03 00:00:00.000;I;I;GASTOS DEVOLUCIÓN PRESTAMO BEI                                                  ;0000000000008,56
01.1.11.12;1;47199                                   ;2021/06/03 00:00:00.000;I;I;INTERESES DE DEMORA                                                             ;0000000000004,92
01.1.11.12;1;47207                                   ;2021/06/03 00:00:00.000;I;I;AMORTIZACION PRESTAMOS MIC                                                      ;0000000025167,17
01.1.11.12;1;47209                                   ;2021/06/03 00:00:00.000;I;I;INTERESES PRESTAMOS MIC                                                         ;0000000000510,60
01.1.11.12;1;47213                                   ;2021/06/03 00:00:00.000;I;I;GASTOS DEVOLUCIÓN PRESTAMO MIC                                                  ;0000000000025,68
01.1.11.12;1;47215                                   ;2021/06/03 00:00:00.000;I;I;INTERESES DEMORA PRESTAMOS MIC                                                  ;0000000000005,91
01.1.11.12;1;57852                                   ;2021/07/06 00:00:00.000;I;I;VENTA DE MAQUINARIA                                                             ;0000000007260,00
01.1.11.12;1;59566                                   ;2021/07/08 00:00:00.000;I;I;AMORTIZACION PRESTAMOS BEI                                                      ;-0000000000809,68
01.1.11.12;1;59568                                   ;2021/07/08 00:00:00.000;I;I;INTERESES PRESTAMOS BEI                                                         ;-0000000000008,93
01.1.11.12;1;59574                                   ;2021/07/08 00:00:00.000;I;I;AMORTIZACION PRESTAMOS MIC                                                      ;-0000000001576,29
01.1.11.12;1;59576                                   ;2021/07/08 00:00:00.000;I;I;INTERESES PRESTAMOS MIC                                                         ;-0000000000043,58
01.1.11.12;1;59580                                   ;2021/07/08 00:00:00.000;I;I;GASTOS DEVOLUCIÓN PRESTAMO MIC                                                  ;-0000000000021,40
01.1.11.12;1;59582                                   ;2021/07/08 00:00:00.000;I;I;INTERESES DEMORA PRESTAMOS MIC                                                  ;-0000000000004,91
01.1.11.12;1;59889                                   ;2021/07/12 00:00:00.000;I;I;AMORTIZACION PRESTAMOS BEI                                                      ;0000000043393,61
01.1.11.12;1;59899                                   ;2021/07/12 00:00:00.000;I;I;INTERESES PRESTAMOS BEI                                                         ;0000000000894,76
01.1.11.12;1;59903                                   ;2021/07/12 00:00:00.000;I;I;GASTOS DEVOLUCIÓN PRESTAMO BEI                                                  ;0000000000004,28
01.1.11.12;1;59905                                   ;2021/07/12 00:00:00.000;I;I;INTERESES DE DEMORA                                                             ;0000000000002,42
01.1.11.12;1;61534                                   ;2021/07/21 00:00:00.000;I;I;AMORTIZACION PRESTAMOS MIC                                                      ;0000000026430,94
01.1.11.12;1;61546                                   ;2021/07/21 00:00:00.000;I;I;INTERESES PRESTAMOS MIC                                                         ;0000000000502,87
01.1.11.12;1;61550                                   ;2021/07/21 00:00:00.000;I;I;GASTOS DEVOLUCIÓN PRESTAMO MIC                                                  ;0000000000042,80
01.1.11.12;1;61552                                   ;2021/07/21 00:00:00.000;I;I;INTERESES DEMORA PRESTAMOS MIC                                                  ;0000000000009,70
01.1.11.12;1;61733                                   ;2021/07/23 00:00:00.000;I;I;AMORTIZACION PRESTAMOS MIC                                                      ;-0000000001577,31
01.1.11.12;1;61735                                   ;2021/07/23 00:00:00.000;I;I;INTERESES PRESTAMOS MIC                                                         ;-0000000000042,75
01.1.11.12;1;61741                                   ;2021/07/23 00:00:00.000;I;I;GASTOS DEVOLUCIÓN PRESTAMO MIC                                                  ;-0000000000029,96
01.1.11.12;1;61743                                   ;2021/07/23 00:00:00.000;I;I;INTERESES DEMORA PRESTAMOS MIC                                                  ;-0000000000006,75
01.1.11.12;1;61830                                   ;2021/07/23 00:00:00.000;P;P;COMISIONES BANCARIAS                                                            ;0000000000004,33
01.1.11.12;1;61832                                   ;2021/07/23 00:00:00.000;P;P;COMISIONES BANCARIAS                                                            ;0000000000021,65
01.1.11.12;1;61834                                   ;2021/07/23 00:00:00.000;P;P;COMISIONES BANCARIAS                                                            ;0000000000021,65
